start_time,src_ip,src_port,dst_ip,dst_port,ip_protocol,history,conn_state,tcp_flags,packet_nb,packet_nb_orig,packet_nb_resp,a_l3_payload_size_orig_total,a_l3_payload_size_resp_total,a_l3_payload_size_orig_min,a_l3_payload_size_orig_max,duration,label
1776890406.505786,172.16.0.5,54957,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,23,14,9,5794,2695,44,1430,0.012852,malicious
1776890407.668131,172.16.0.5,54958,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,21,12,9,2233,2678,44,1430,1.736844,malicious
1776890409.40549,172.16.0.5,54959,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,21,12,9,2185,2678,44,1430,1.749702,malicious
1776890411.154784,172.16.0.5,54960,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,21,12,9,2272,2678,44,1430,2.806843,malicious
1776890413.961163,172.16.0.5,54961,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,23,12,11,2713,3137,44,1430,3.913612,malicious
1776890417.874657,172.16.0.5,54962,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,23,12,11,2616,2856,44,1503,2.487065,malicious
1776890418.105774,172.16.0.5,54963,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,22,12,10,4431,2715,44,1430,0.087538,malicious
1776890420.361101,172.16.0.5,54964,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,21,12,9,2188,2678,44,1430,1.625389,malicious
1776890421.986087,172.16.0.5,54965,172.16.0.13,8444,6,ShDd,SF,SFPAEC,19,10,9,2180,2678,44,1430,1.646193,malicious
1776890423.633241,172.16.0.5,54966,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,21,12,9,2267,2678,44,1430,2.346573,malicious
1776890425.979397,172.16.0.5,54967,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,21,12,9,2194,2678,44,1430,1.680126,malicious
1776890427.660284,172.16.0.5,54968,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,21,12,9,2229,2678,44,1430,2.279666,malicious
1776890429.940915,172.16.0.5,54969,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,21,12,9,2263,2678,44,1430,1.860781,malicious
1776890431.801309,172.16.0.5,54970,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,21,12,9,2269,2678,44,1430,1.182103,malicious
1776890432.984211,172.16.0.5,54971,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,18,10,8,2223,2658,44,1430,1.706504,malicious
1776890434.691736,172.16.0.5,54972,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,21,12,9,2199,2678,44,1430,1.409156,malicious
1776890436.100514,172.16.0.5,54973,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,21,12,9,2188,2678,44,1430,1.787162,malicious
1776890437.887433,172.16.0.5,54974,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,21,12,9,2227,2678,44,1430,1.883163,malicious
1776890439.770222,172.16.0.5,54975,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,28,14,14,3044,3394,44,1430,5.648058,malicious
1776890441.233272,172.16.0.5,54976,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,21,12,9,2397,2695,44,1430,0.010722,malicious
1776890445.417866,172.16.0.5,54977,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,25,13,12,2578,3186,44,1430,2.931455,malicious
1776890445.730735,172.16.0.5,54978,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,22,13,9,3720,2695,44,1430,0.010298,malicious
1776890448.34925,172.16.0.5,54980,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,21,12,9,2235,2678,44,1430,1.750196,malicious
1776890450.100399,172.16.0.5,54981,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,21,12,9,2257,2678,44,1430,2.302071,malicious
1776890452.402211,172.16.0.5,54982,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,21,12,9,2195,2678,44,1430,2.557601,malicious
1776890454.959354,172.16.0.5,54983,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,21,12,9,2184,2678,44,1430,1.175983,malicious
1776890456.134746,172.16.0.5,54984,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,21,12,9,2259,2678,44,1430,2.685036,malicious
